id,name,border
Dark Ritual,54,o
Darkpact,55,o
Death Ward,248,o
Deathlace,57,o
Demonic Attorney,58,o
Demonic Tutor,60,o
Disenchant,249,o
Disintegrate,188,o
Drain Life,61,o
Drain Power,104,o
Earthquake,194,o
False Orders,195,o
Fireball,197,o
Flashfires,199,o
Fog,149,o
Fork,200,o
Giant Growth,153,o
Guardian Angel,252,o
Healing Salve,253,o
Howl from Beyond,67,o
Hurricane,156,o
Ice Storm,157,o
Jump,108,o
Lifelace,163,o
Lightning Bolt,209,o
Magical Hack,111,o
Mana Short,113,o
Mind Twist,71,o
Natural Selection,168,o
Power Sink,120,o
Psionic Blast,122,o
Purelace,263,o
Raise Dead,78,o
Red Elemental Blast,217,o
Regrowth,170,o
Resurrection,265,o
Reverse Damage,266,o
Righteousness,267,o
Sacrifice,80,o
Shatter,221,o
Simulacrum,84,o
Sinkhole,85,o
Siren's Call,125,o
Sleight of Mind,126,o
Spell Blast,127,o
Stone Rain,225,o
Stream of Life,173,o
Swords to Plowshares,271,o
Terror,86,o
Thoughtlace,130,o
Time Walk,131,o
Timetwister,132,o
Tranquility,176,o
Tsunami,177,o
Tunnel,226,o
Twiddle,133,o
Unsummon,134,o
Volcanic Eruption,136,o
Wheel of Fortune,231,o
Word of Command,92,o
Wrath of God,276,o
Defiant Strike,386515,c
End Hostilities,386532,c
Erase,386533,c
Feat of Resistance,386534,c
Kill Shot,386582,c
Rush of Battle,386642,c
Smite the Monstrous,386669,c
Take Up Arms,386691,c
Blinding Spray,386490,c
Cancel,386502,c
Crippling Chill,386510,c
Dig Through Time,386518,c
Disdainful Stroke,386519,c
Force Away,386539,c
Icy Blast,386563,c
Set Adrift,386661,c
Stubborn Denial,386673,c
Taigam's Scheming,386690,c
Treasure Cruise,386705,c
Waterwhirl,386719,c
Weave Fate,386720,c
Bitter Revelation,386489,c
Dead Drop,386512,c
Despise,386517,c
Dutiful Return,386528,c
Empty the Pits,386531,c
Murderous Cut,386613,c
Rakshasa's Secret,386633,c
Rite of the Serpent,386637,c
Throttle,386698,c
Act of Treason,386470,c
Arc Lightning,386478,c
Arrow Storm,386481,c
Barrage of Boulders,386485,c
Bring Low,386499,c
Burn Away,386500,c
Crater's Claws,386509,c
Hordeling Outburst,386560,c
Howl of the Horde,386561,c
Shatter,386663,c
Swift Kick,386688,c
Tormenting Voice,386701,c
Trumpet Blast,386706,c
Awaken the Bear,386484,c
Become Immense,386487,c
Dragonscale Boon,386525,c
Feed the Clan,386535,c
Incremental Growth,386564,c
Naturalize,386617,c
Roar of Challenge,386639,c
Savage Punch,386652,c
Scout the Borders,386656,c
See the Unwritten,386658,c
Seek the Horizon,386659,c
Windstorm,386724,c
Abzan Charm,386467,c
Crackling Doom,386507,c
Death Frenzy,386513,c
Deflecting Palm,386516,c
Duneblast,386527,c
Flying Crane Technique,386538,c
Jeskai Charm,386573,c
Kin-Tree Invocation,386583,c
Mardu Charm,386593,c
Master the Way,386601,c
Mindswipe,386604,c
Ride Down,386636,c
Sultai Charm,386676,c
Temur Charm,386695,c
Trap Essence,386704,c
Utter End,386711,c
Villainous Wealth,386714,c
Winterflame,386727,c
Acrobatic Maneuver,417574,c
Built to Last,417580,c
Fragmentize,417587,c
Fumigate,417588,c
Impeccable Timing,417592,c
Inspired Charge,417593,c
Pressure Point,417596,c
Refurbish,417598,c
Servo Exhibition,417600,c
Skywhaler's Shot,417602,c
Aether Tradewinds,417611,c
Ceremonious Rejection,417613,c
Confiscation Coup,417614,c
Disappearing Act,417616,c
Dramatic Reversal,417617,c
Failed Inspection,417620,c
Glimmer of Genius,417622,c
Insidious Will,417625,c
Paradoxical Outcome,417633,c
Revolutionary Rebuff,417634,c
Saheeli's Artistry,417635,c
Select for Inspection,417636,c
Shrewd Negotiation,417637,c
Tezzeret's Ambition,417638,c
Diabolic Tutor,417648,c
Die Young,417649,c
Eliminate the Competition,417651,c
Essence Extraction,417653,c
Fortuitous Find,417654,c
Harsh Scrutiny,417658,c
Live Fast,417660,c
Lost Legacy,417661,c
Make Obsolete,417662,c
Mind Rot,417666,c
Morbid Curiosity,417667,c
Rush of Vitality,417672,c
Subtle Strike,417673,c
Tidy Conclusion,417676,c
Built to Smash,417681,c
Cathartic Reunion,417682,c
Chandra's Pyrohelix,417684,c
Demolish,417686,c
Fateful Showdown,417687,c
Furious Reprisal,417688,c
Harnessed Lightning,417690,c
Hijack,417691,c
Incendiary Sabotage,417692,c
Madcap Experiment,417695,c
Renegade Tactics,417700,c
Spark of Creativity,417704,c
Start Your Engines,417708,c
Welding Sparks,417713,c
Appetite for the Unnatural,417714,c
Attune with Aether,417718,c
Blossoming Defense,417719,c
Commencement of Festivities,417721,c
Creeping Mold,417723,c
Dubious Challenge,417725,c
Hunt the Weak,417731,c
Larger Than Life,417733,c
Nature's Way,417735,c
Ornamental Courage,417737,c
Take Down,417743,c
Wildest Dreams,417747,c
Engineered Might,417754,c
Hazardous Conditions,417755,c
Unlicensed Disintegration,417760,c
Flame Lash,420479,c
Liberating Combustion,420480,c
Verdant Crescendo,420486,c
Aven Warcraft,34865,o
Battle Screech,35079,o
Chastise,34958,o
Funeral Pyre,34889,o
Golden Wish,34399,o
Guided Strike,36431,o
Lead Astray,34768,o
Prismatic Strands,34233,o
Ray of Revelation,34199,o
Cunning Wish,34400,o
Defy Gravity,35076,o
Envelop,36414,o
Flash of Insight,29831,o
Grip of Amnesia,34808,o
Keep Watch,35168,o
Laquatus's Disdain,27145,o
Mental Note,36114,o
Quiet Speculation,20431,o
Spelljack,35169,o
Cabal Therapy,34789,o
Death Wish,34402,o
Grave Consequences,35161,o
Morality Shift,35171,o
Rats' Feast,36412,o
Stitch Together,32209,o
Toxic Stench,36416,o
Book Burning,35891,o
Breaking Point,29856,o
Browbeat,36038,o
Burning Wish,34403,o
Ember Shot,29862,o
Firecat Blitz,34929,o
Flaring Pain,34214,o
Lava Dart,29766,o
Lightning Surge,34208,o
Shaman's Trance,34795,o
Swelter,36119,o
Swirling Sandstorm,29762,o
Canopy Claws,36410,o
Crush of Wurms,35170,o
Folk Medicine,35071,o
Grizzly Fate,34209,o
Krosan Reclamation,36113,o
Living Wish,34405,o
Seedtime,34205,o
Serene Sunset,36454,o
Sudden Strength,35114,o
Venomous Vines,36409,o
Ajani's Presence,380368,m
Deicide,380395,m
Launch the Fleet,380449,m
Phalanx Formation,380468,m
Reprisal,380480,m
Aerial Formation,380365,m
Countermand,380388,m
Hour of Need,380435,m
Hubris,380436,m
Interpret the Signs,380440,m
Kiora's Dismissal,380444,m
Polymorphous Rush,380474,m
Pull from the Deep,380476,m
Rise of Eagles,380486,m
Cruel Feeding,380389,m
Extinguish All Hope,380411,m
Feast of Dreams,380412,m
Nightmarish End,380460,m
Ritual of the Returned,380487,m
Silence the Believers,380499,m
Spiteful Blow,380506,m
Tormented Thoughts,380520,m
Worst Fears,380528,m
Blinding Flare,380380,m
Flurry of Horns,380416,m
Harness by Force,380432,m
Magma Spray,380452,m
Riddle of Lightning,380484,m
Rollick of Abandon,380488,m
Rouse the Mob,380490,m
Spite of Mogis,380505,m
Starfall,380508,m
Twinflame,380523,m
Colossal Heroics,380386,m
Consign to Dust,380387,m
Desecration Plague,380396,m
Kruphix's Insight,380447,m
Nature's Panoply,380458,m
Reviving Melody,380483,m
Setessan Tactics,380495,m
Solidarity of Heroes,380502,m
Desperate Stand,380398,m
Revel of the Fallen God,380482,m
Divine Reckoning,245196,m
Feeling of Dread,237360,m
Midnight Haunting,221214,m
Moment of Heroism,226882,m
Paraselene,249975,m
Purify the Grave,226884,m
Rally the Peasants,237361,m
Rebuke,247423,m
Smite the Monstrous,220377,m
Spare from Evil,230618,m
Urgent Exorcism,227066,m
Cackling Counterpart,245195,m
Dissipate,241985,m
Dream Twist,243213,m
Forbidden Alchemy,226758,m
Frightful Delusion,220031,m
Grasp of Phantoms,243208,m
Hysterical Blindness,234433,m
Lost in the Mist,241982,m
Memory's Journey,254134,m
Runic Repetition,227298,m
Silent Departure,220047,m
Think Twice,230626,m
Altar's Reap,226890,m
Army of the Damned,229968,m
Bump in the Night,222203,m
Corpse Lunge,244680,m
Ghoulcaller's Chant,220021,m
Maw of the Mire,246952,m
Moan of the Unhallowed,227286,m
Night Terrors,246947,m
Sever the Bloodline,245194,m
Tribute to Hunger,227064,m
Unburial Rites,227087,m
Victim of Night,220023,m
Ancient Grudge,235600,m
Blasphemous Act,222206,m
Brimstone Volley,233253,m
Desperate Ravings,237359,m
Devil's Play,247419,m
Geistflame,247427,m
Harvest Pyre,220010,m
Infernal Plunge,235603,m
Into the Maw of Hell,220035,m
Nightbird's Clutches,220386,m
Past in Flames,245197,m
Rolling Temblor,249660,m
Traitorous Blood,234438,m
Vampiric Fury,247424,m
Bramblecrush,227095,m
Caravan Vigil,234444,m
Creeping Renaissance,245198,m
Gnaw to the Bone,247420,m
Make a Wish,222193,m
Moonmist,222933,m
Mulch,237012,m
Naturalize,237015,m
Prey Upon,220383,m
Ranger's Guile,249973,m
Spider Spawning,222175,m
Spidery Grasp,244686,m
Travel Preparations,220026,m
Blinding Light,22955,o
Death or Glory,22956,o
Dismantling Blow,22946,o
Global Ruin,22967,o
Holy Day,22940,o
Liberate,22953,o
Orim's Touch,22945,o
Restrain,22943,o
Reviving Dose,22941,o
Rout,22971,o
Samite Ministration,22954,o
Winnow,22966,o
Barrin's Unmaking,22984,o
Breaking Wave,23012,o
Crystal Spray,23008,o
Disrupt,23000,o
Distorting Wake,23011,o
Exclude,22986,o
Fact or Fiction,22998,o
Manipulate Fate,23003,o
Opt,22988,o
Probe,22990,o
Prohibit,22989,o
Repulse,22985,o
Sway of Illusion,22999,o
Teferi's Response,23015,o
Wash Out,25320,o
Worldly Counsel,22982,o
Addle,23030,o
Agonizing Demise,23034,o
Annihilate,23042,o
Cremate,24119,o
Defiling Tears,23046,o
Desperate Research,23055,o
Do or Die,23059,o
Dredge,24124,o
Hypnotic Cloud,23033,o
Reckless Spite,23045,o
Recover,23029,o
Soul Burn,23026,o
Tsabo's Decree,26380,o
Twilight's Call,23058,o
Bend or Break,23099,o
Breath of Darigaaz,23090,o
Chaotic Strike,23085,o
Ghitu Fire,23086,o
Lightning Dart,23088,o
Mages' Contest,23102,o
Obliterate,23098,o
Overload,23070,o
Savage Offensive,23078,o
Scorching Lava,23077,o
Searing Rays,25749,o
Stun,23073,o
Tribal Flames,23076,o
Turf Wound,23071,o
Urza's Rage,23087,o
Zap,23075,o
Aggressive Urge,24127,o
Bind,23146,o
Canopy Surge,23134,o
Explosive Growth,23120,o
Harrow,23131,o
Restock,23145,o
Saproling Symbiosis,24670,o
Scouting Trek,22317,o
Tangle,23115,o
Tranquility,23116,o
Vigorous Charge,23121,o
Wallop,23130,o
Wandering Stream,23119,o
Absorb,23155,o
Artifact Mutation,23195,o
Aura Mutation,23184,o
Backlash,23171,o
Barrin's Spite,25751,o
Cauldron Dance,23173,o
Coalition Victory,23216,o
Frenzied Tilling,23156,o
Heroes' Reunion,23183,o
Lobotomy,23170,o
Ordered Migration,23187,o
Plague Spores,23153,o
Recoil,23154,o
Reviving Vapors,23196,o
Simoon,23175,o
Spinal Embrace,23189,o
Undermine,23190,o
Void,23200,o
Stand,20574,o
Deliver,20574,o
Spite,20576,o
Malice,20576,o
Wax,20582,o
Wane,20582,o
Altar of Bone,2717,o
Anarchy,2606,o
Avalanche,2607,o
Battle Cry,2665,o
Battle Frenzy,2611,o
Blessed Wine,2667,o
Brainstorm,2497,o
Burnt Offering,2440,o
Clairvoyance,2499,o
Counterspell,2500,o
Dark Banishing,2443,o
Dark Ritual,2444,o
Death Ward,2679,o
Deflection,2501,o
Demonic Consultation,2445,o
Diabolic Vision,2720,o
Disenchant,2680,o
Enervate,2503,o
Essence Filter,2557,o
Essence Vortex,2723,o
Fanatical Fever,2558,o
Fiery Justice,2724,o
Fire Covenant,2725,o
Flare,2621,o
Force Void,2506,o
Forgotten Lore,2561,o
Formation,2685,o
Foxfire,2562,o
Fumarole,2727,o
Game of Chaos,2622,o
Gaze of Pain,2452,o
Giant Growth,2570,o
Gravebind,2453,o
Heal,2690,o
Howl from Beyond,2456,o
Hurricane,2573,o
Hydroblast,2508,o
Hymn of Rebirth,2731,o
Icequake,2458,o
Incinerate,2630,o
Infuse,2516,o
Jokulhaups,2631,o
Lava Burst,2634,o
Lightning Blow,2702,o
Melee,2636,o
Meteor Shower,2638,o
Mind Ravel,2471,o
Mind Warp,2472,o
Nature's Lore,2579,o
Panic,2648,o
Portent,2526,o
Power Sink,2527,o
Pox,2482,o
Pyroblast,2649,o
Pyroclasm,2650,o
Rally,2708,o
Ray of Command,2528,o
Ray of Erasure,2529,o
Sacred Boon,2710,o
Shatter,2652,o
Sleight of Mind,2535,o
Songs of the Damned,2484,o
Soul Burn,2485,o
Spoils of Evil,2487,o
Spoils of War,2488,o
Stampede,2589,o
Stench of Evil,2489,o
Stone Rain,2653,o
Stunted Growth,2590,o
Swords to Plowshares,2714,o
Thermokarst,2592,o
Touch of Death,2491,o
Touch of Vitae,2595,o
Trailblazer,2596,o
Updraft,2541,o
Venomous Breath,2597,o
Vertigo,2658,o
Warning,2715,o
Whiteout,2599,o
Winter's Chill,2543,o
Word of Blasting,2660,o
Word of Undoing,2544,o
Act of Heroism,430690,c
Djeru's Renunciation,430700,c
Gideon's Defeat,430702,c
Hour of Revelation,430704,c
Oketra's Last Mercy,430707,c
Sandblast,430709,c
Unconventional Tactics,430716,c
Countervailing Winds,430721,c
Hour of Eternity,430725,c
Imaginary Threats,430726,c
Jace's Defeat,430727,c
Kefnet's Last Word,430728,c
Strategic Planning,430736,c
Supreme Will,430738,c
Tragic Lesson,430740,c
Unsummon,430743,c
Bontu's Last Reckoning,430749,c
Doomfall,430751,c
Hour of Glory,430754,c
Lethal Sting,430756,c
Liliana's Defeat,430757,c
Razaketh's Rite,430763,c
Torment of Hailfire,430766,c
Torment of Venom,430768,c
Without Weakness,430770,c
Abrade,430772,c
Blur of Blades,430773,c
Chandra's Defeat,430775,c
Crash Through,430777,c
Hazoret's Undying Fury,430785,c
Hour of Devastation,430786,c
Inferno Jet,430788,c
Kindled Fury,430790,c
Open Fire,430794,c
Puncturing Blow,430795,c
Ambuscade,430799,c
Beneath the Sands,430800,c
Gift of Strength,430806,c
Hour of Promise,430809,c
Life Goes On,430810,c
Nissa's Defeat,430812,c
Overcome,430814,c
Rhonas's Last Stand,430821,c
Uncage the Menagerie,430826,c
Farm,430837,c
Consign,430838,c
Struggle,430840,c
Leave,430842,c
Refuse,430845,c
Cooperate,430845,c
Nissa's Encouragement,432882,c
Aliban's Tower,2985,o
Aliban's Tower,2986,o
Ambush,2987,o
An-Havva Inn,2961,o
Baki's Curse,2936,o
Broken Visage,2912,o
Chain Stasis,2937,o
Dry Spell,2916,o
Dry Spell,2917,o
Evaporate,3003,o
Forget,2941,o
Headstone,2924,o
Jinx,2945,o
Leeches,3020,o
Memory Lapse,2949,o
Memory Lapse,2950,o
Merchant Scroll,2951,o
Prophecy,3023,o
Renewal,2975,o
Retribution,3008,o
Shrink,2979,o
Shrink,2980,o
Truce,3034,o
Winter Sky,3009,o
Aerial Maneuver,366294,m
Angelic Edict,366400,m
Knight Watch,366477,m
Righteous Charge,366288,m
Shielded Passage,366332,m
Smite,366456,m
Aetherize,366273,m
Enter the Infinite,366411,m
Gridlock,366330,m
Hands of Binding,366445,m
Last Thoughts,366407,m
Rapid Hybridization,366388,m
Scatter Arc,366241,m
Spell Rupture,366372,m
Stolen Identity,366427,m
Totally Lost,366433,m
Voidwalk,366474,m
Devour Flesh,366379,m
Grisly Spectacle,366396,m
Killing Glare,366466,m
Mental Vapors,366373,m
Midnight Recovery,366476,m
Shadow Slice,366455,m
Undercity Plague,366231,m
Act of Treason,366305,m
Furious Resistance,366309,m
Homing Lightning,366297,m
Mark for Death,366286,m
Massive Raid,366320,m
Mugging,366430,m
Skullcrack,366238,m
Structural Collapse,366376,m
Burst of Strength,366304,m
Hindervines,366459,m
Miming Slime,366340,m
Naturalize,366303,m
Predator's Rapport,366233,m
Serene Remembrance,366269,m
Tower Defense,366404,m
Wildwood Rebirth,366425,m
Aurelia's Fury,366384,m
Boros Charm,366435,m
Call of the Nightwing,366308,m
Clan Defiance,366468,m
Dimir Charm,366473,m
Executioner's Swing,366444,m
Frenzied Tilling,366295,m
Ground Assault,366428,m
Gruul Charm,366360,m
Hydroform,366423,m
Martial Glory,366358,m
Merciless Eviction,366316,m
Mind Grind,366418,m
Mystic Genesis,366401,m
Orzhov Charm,366436,m
Paranoid Delusions,366324,m
Psychic Strike,366296,m
Purge the Profane,366393,m
Signal the Clans,366365,m
Simic Charm,366463,m
Unexpected Results,366248,m
Urban Evolution,366419,m
Whispering Madness,366263,m
Arrows of Justice,366381,m
Beckon Apparition,366461,m
Biomass Mutation,366312,m
Bioshift,366299,m
Coerced Confession,366408,m
Immortal Servitude,366247,m
Pit Fight,366450,m
Shattering Blow,366331,m
Benediction of Moons,96951,m
Ghostway,96842,m
Storm Herd,96968,m
To Arms!,83739,m
Withstand,97203,m
Frazzle,96890,m
Gigadrowse,96864,m
Mimeofacture,106568,m
Quicken,96826,m
Repeal,96827,m
Runeboggle,96916,m
Thunderheads,96946,m
Train of Thought,96906,m
Vacuumelt,96851,m
Caustic Rain,96969,m
Cremate,96936,m
Cry of Contrition,96961,m
Douse in Gloom,97221,m
Seize the Soul,96888,m
Parallectric Feedback,97217,m
Pyromatics,96845,m
Shattering Spree,97233,m
Siege of Towers,97234,m
Crash Landing,96918,m
Predatory Focus,96931,m
Primeval Light,107694,m
Wildsize,107097,m
Castigate,97219,m
Cerebral Vortex,96907,m
Conjurer's Ban,97194,m
Culling Sun,97215,m
Electrolyze,96829,m
Invoke the Firemind,83630,m
Leap of Flame,107680,m
Mortify,96930,m
Savage Twister,97216,m
Schismotivate,97204,m
Stitch in Time,96928,m
Wreak Havoc,107693,m
Chronomantic Escape,126204,m
Dust of Moments,136207,m
Even the Odds,136192,m
Intervention Pact,130680,m
Judge Unworthy,126164,m
Marshaling Cry,130689,m
Scout's Warning,126200,m
Patrician's Scorn,136213,m
Delay,132228,m
Foresee,130669,m
Mystic Speculation,126156,m
Pact of Negation,130701,m
Reality Strobe,126153,m
Venser's Diffusion,136197,m
Logic Knot,126151,m
Nix,130564,m
Spin into Myth,130344,m
Festering March,126131,m
Ichor Slick,130683,m
Lost Hours,130332,m
Minions' Murmurs,130316,m
Slaughter Pact,130704,m
Bitter Ordeal,136049,m
Death Rattle,136043,m
Arc Blade,126193,m
Haze of Rage,130328,m
Molten Disaster,136154,m
Pact of the Titan,130638,m
Riddle of Lightning,126199,m
Ghostfire,136044,m
Thunderblade Charge,130338,m
Cyclical Evolution,126169,m
Sprout Swarm,136042,m
Summoner's Pact,130706,m
Wrap in Vigor,130331,m
Edge of Autumn,126132,m
Phosphorescent Feast,126160,m
Glittering Wish,136157,m
Smite the Monstrous,394083,c
Soul Summons,394084,c
Reality Shift,394081,c
Write into Being,394090,c
Arc Lightning,394068,c
Fierce Invocation,394072,c
Formless Nurturing,394073,c
Dragonscale Boon,394071,c
Wildcall,394089,c
Abzan Advantage,391781,c
Channel Harm,391808,c
Honor's Reward,391854,c
Pressure Point,391896,c
Rally the Ancestors,391901,c
Sandblast,391912,c
Soul Summons,391926,c
Valorous Stance,391950,c
Enhanced Awareness,391827,c
Fascination,391829,c
Neutralizing Blast,391887,c
Rakshasa's Disdain,391900,c
Reality Shift,391903,c
Refocus,391904,c
Rite of Undoing,391907,c
Shifting Loyalties,391919,c
Supplant Form,391933,c
Temporal Trespass,391939,c
Whisk Away,391956,c
Will of the Naga,391961,c
Write into Being,391964,c
Crux of Fate,391813,c
Dark Deal,391816,c
Diplomacy of the Wastes,391819,c
Douse in Gloom,391821,c
Fearsome Awakening,391830,c
Ghastly Conscription,391843,c
Grave Strength,391847,c
Reach of Shadows,391902,c
Tasigur's Cruelty,391938,c
Arcbond,391793,c
Bathe in Dragonfire,391799,c
Collateral Damage,391811,c
Dragonrage,391823,c
Fierce Invocation,391832,c
Friendly Fire,391838,c
Mob Rule,391882,c
Pyrotechnics,391897,c
Temur Battle Rage,391940,c
Wild Slash,391959,c
Cached Defenses,391807,c
Formless Nurturing,391837,c
Hunt the Weak,391858,c
Map the Wastes,391871,c
Return to the Earth,391906,c
Ruthless Instincts,391909,c
Shamanic Revelation,391918,c
Sudden Reclamation,391929,c
Wildcall,391960,c
Winds of Qal Sisma,391962,c
Cunning Strike,391814,c
Ethereal Ambush,391828,c
Grim Contest,391849,c
Harsh Sustenance,391851,c
War Flare,391953,c
Dwarven Catapult,1942,o
Goblin Grenade,1951,o
Goblin Grenade,1952,o
Goblin Grenade,1953,o
High Tide,1872,o
High Tide,1873,o
High Tide,1874,o
Hymn to Tourach,1849,o
Hymn to Tourach,1850,o
Hymn to Tourach,1851,o
Hymn to Tourach,1852,o
Icatian Town,1999,o
Soul Exchange,1865,o
Spore Cloud,1920,o
Spore Cloud,1921,o
Spore Cloud,1922,o
Allay,6036,o
Angelic Blessing,6040,o
Cataclysm,6050,o
Kor Chant,6045,o
Pegasus Stampede,6044,o
Reaping the Rewards,6037,o
Aether Tide,6071,o
Fade Away,6061,o
Forbid,5157,o
Theft of Dreams,5254,o
Culling the Weak,6085,o
Death's Duet,6087,o
Fugue,5159,o
Hatred,6104,o
Nausea,6088,o
Necrologia,6095,o
Scare Tactics,6086,o
Slaughter,6097,o
Fighting Chance,5184,o
Flowstone Flood,6120,o
Price of Progress,6123,o
Shattering Pulse,5221,o
Sonic Burst,6112,o
Reclaim,6139,o
Resuscitate,6140,o
Cenn's Enlistment,153469,m
Endure,157199,m
Hallowed Burial,157394,m
Banishing Knack,154350,m
Dream Fracture,153036,m
Glamerdye,153439,m
Inundate,142010,m
Oona's Grace,153475,m
Sanity Grinding,157204,m
Nightmare Incursion,157414,m
Raven's Crime,153487,m
Soul Reap,151150,m
Syphon Life,153447,m
Talara's Bane,151142,m
Chaotic Backlash,158903,m
Flame Jab,153432,m
Puncture Blast,152034,m
Rekindled Flame,158108,m
Unwilling Recruit,157202,m
Monstrify,153441,m
Phosphorescent Feast,151113,m
Savage Conception,153438,m
Batwing Brume,157407,m
Beckon Apparition,157415,m
Cauldron Haze,151060,m
Pyrrhic Revival,157397,m
Unmake,151083,m
Call the Skybreaker,157400,m
Inside Out,154263,m
Unnerving Assault,157416,m
Cankerous Thirst,157393,m
Drain the Well,151079,m
Worm Harvest,151135,m
Double Cleave,153039,m
Fire at Will,151149,m
Moonhold,157403,m
Waves of Aggression,158107,m
Invert the Skies,151108,m
Snakeform,157401,m
Spitting Image,154261,m
Blessed Alliance,414302,c
Borrowed Grace,414303,c
Collective Effort,414307,c
Deploy the Gatewatch,414310,c
Give No Ground,414320,c
Ironwright's Cleansing,414323,c
Long Road Home,414326,c
Providence,414329,c
Repel the Abominable,414330,c
Spectral Reserves,414335,c
Chilling Grasp,414342,c
Coax from the Blind Eternities,414343,c
Contingency Plan,414344,c
Convolute,414345,c
Displace,414348,c
Drag Under,414351,c
Fortune's Favor,414355,c
Scour the Laboratory,414368,c
Summary Dismissal,414370,c
Take Inventory,414371,c
Turn Aside,414373,c
Unsubstantiate,414374,c
Borrowed Malevolence,414377,c
Cemetery Recruitment,414378,c
Certain Death,414379,c
Collective Brutality,414380,c
Dark Salvation,414382,c
Murder,414393,c
Prying Questions,414397,c
Rise from the Grave,414398,c
Ruthless Disposal,414399,c
Succumb to Temptation,414403,c
Whispers of Emrakul,414411,c
Abandon Reason,414412,c
Alchemist's Greeting,414413,c
Borrowed Hostility,414418,c
Collective Defiance,414420,c
Distemper of the Blood,414424,c
Galvanic Bombardment,414427,c
Harmless Offering,414430,c
Incendiary Flow,414432,c
Make Mischief,414434,c
Nahiri's Wrath,414436,c
Otherworldly Outburst,414437,c
Savage Alliance,414439,c
Shreds of Sanity,414440,c
Spreading Flames,414443,c
Stensia Banquet,414444,c
Clear Shot,414453,c
Eldritch Evolution,414456,c
Grapple with the Past,414461,c
Prey Upon,414468,c
Splendid Reclamation,414474,c
Springsage Ritual,414475,c
Waxing Moon,414482,c
Woodcutter's Grit,414484,c
Ride Down,414493,c
Artful Maneuver,394496,c
Center Soul,394514,c
Enduring Victory,394566,c
Fate Forgotten,394570,c
Great Teacher's Decree,394586,c
Profound Journey,394655,c
Radiant Purge,394659,c
Resupply,394664,c
Scale Blessing,394679,c
Secure the Wastes,394683,c
Surge of Righteousness,394720,c
Anticipate,394493,c
Blessed Reincarnation,394509,c
Clone Legion,394517,c
Contradict,394523,c
Dance of the Skywise,394529,c
Dragonlord's Prerogative,394551,c
Glint,394583,c
Learn from the Past,394614,c
Mystic Meditation,394631,c
Negate,394636,c
Ojutai's Breath,394641,c
Ojutai's Summons,394643,c
Sight Beyond Sight,394697,c
Silumgar's Scorn,394706,c
Taigam's Strike,394726,c
Void Squall,394740,c
Butcher's Glee,394513,c
Coat with Venom,394518,c
Damnable Pact,394528,c
Death Wind,394531,c
Defeat,394534,c
Duress,394560,c
Flatten,394571,c
Foul Renewal,394576,c
Foul-Tongue Invocation,394577,c
Foul-Tongue Shriek,394578,c
Gravepurge,394585,c
Mind Rot,394623,c
Self-Inflicted Wound,394686,c
Ultimate Price,394735,c
Commune with Lava,394521,c
Descent of the Dragons,394536,c
Draconic Roar,394539,c
Dragon Fodder,394540,c
Kindled Fury,394607,c
Lose Calm,394618,c
Magmatic Chasm,394620,c
Rending Volley,394663,c
Roast,394667,c
Sarkhan's Rage,394676,c
Sarkhan's Triumph,394677,c
Seismic Rupture,394685,c
Tail Slash,394727,c
Tormenting Voice,394731,c
Twin Bolt,394733,c
Vandalize,394737,c
Volcanic Rush,394741,c
Volcanic Vision,394742,c
Collected Company,394519,c
Display of Dominance,394538,c
Dromoka's Gift,394559,c
Epic Confrontation,394567,c
Explosive Vegetation,394569,c
Inspiring Call,394601,c
Naturalize,394634,c
Pinion Feast,394647,c
Press the Advantage,394652,c
Revealing Wind,394665,c
Shape the Sands,394690,c
Sunbringer's Touch,394718,c
Tread Upon,394732,c
Atarka's Command,394502,c
Dromoka's Command,394558,c
Kolaghan's Command,394613,c
Ojutai's Command,394642,c
Silumgar's Command,394705,c
Echoing Calm,43592,m
Hallow,29513,m
Metal Fatigue,45191,m
Pulse of the Fields,39697,m
Purge,34479,m
Ritual of Restoration,48576,m
Soulscour,43511,m
Stir the Pride,45961,m
Test of Faith,43587,m
Turn the Tables,49033,m
Echoing Truth,46162,m
Last Word,50929,m
Machinate,49829,m
Magnetic Flux,43559,m
Pulse of the Grid,45975,m
Reshape,48147,m
Retract,48573,m
Second Sight,43510,m
Vex,49085,m
Aether Snap,49075,m
Burden of Greed,43557,m
Death Cloud,50647,m
Echoing Decay,46176,m
Essence Drain,50536,m
Hunger of the Nim,46088,m
Murderous Spoils,39377,m
Pulse of the Dross,39692,m
Scrounge,46568,m
Shriveling Rot,47792,m
Barbed Lightning,49012,m
Dismantle,43540,m
Echoing Ruin,46155,m
Fireball,46768,m
Flamebreak,50539,m
Inflame,48120,m
Pulse of the Forge,39410,m
Savage Beating,43506,m
Shunt,49836,m
Tears of Rage,21293,m
Unforge,51616,m
Echoing Courage,46169,m
Nourish,46076,m
Oxidize,46012,m
Pulse of the Tangle,39690,m
Reap and Sow,43503,m
Rebuking Ceremony,50533,m
Stand Together,49438,m
Amnesia,1746,o
Ashes to Ashes,1728,o
Blood of the Martyr,1802,o
Cleansing,1804,o
Dust to Dust,1805,o
Eternal Flame,1787,o
Festival,1808,o
Fire and Brimstone,1809,o
Fissure,1789,o
Holy Light,1810,o
Inferno,1797,o
Inquisition,1736,o
Mana Clash,1798,o
Marsh Gas,1737,o
